"","Target","Age","Smstr1.GPA","Smstr2.GPA","GPA","Gender","Mart.Stat","Nationality","Mom.Ed","Mom.Occp","Dad.Ed","Dad.Occp","Course","Admission.Grade","Scholarship","Age.Group","Grade"
"3443","Graduate",26,3.25,3.46,3.36,0,1,1,19,9,19,1,9003,140,0,"C_late_20s","B+"
"3444","Dropout",26,0,0,0,0,1,1,37,9,37,9,171,100.8,0,"C_late_20s","F"
"3445","Dropout",26,2.83,3.42,3.12,1,1,1,1,4,1,4,9670,120,0,"C_late_20s","B"
"3446","Dropout",26,2.94,2.88,2.91,0,1,1,37,9,37,9,9670,100.2,0,"C_late_20s","B-"
"3447","Graduate",26,4.12,3.57,3.84,0,1,1,19,9,1,10,9085,157.4,0,"C_late_20s","A-"
"3448","Dropout",26,0,0,0,0,1,1,1,9,37,8,9991,154.5,0,"C_late_20s","F"
"3449","Dropout",26,0,0,0,0,1,1,38,9,3,3,9991,116.9,0,"C_late_20s","F"
"3450","Enrolled",26,3,3,3,0,1,1,37,9,37,6,9500,120,0,"C_late_20s","B"
"3451","Dropout",26,3.21,2.89,3.05,0,1,1,19,3,19,7,9500,129,0,"C_late_20s","B"
"3452","Enrolled",26,2.96,2.92,2.94,1,1,1,3,2,1,9,8014,127.6,0,"C_late_20s","B-"
"3453","Enrolled",26,2.88,3,2.94,1,1,1,37,9,37,3,9991,113.6,0,"C_late_20s","B-"
"3454","Dropout",26,3.44,3.02,3.23,0,1,1,19,9,19,8,9500,105.8,0,"C_late_20s","B"
"3455","Graduate",26,3.15,3.43,3.29,1,1,1,3,2,3,1,9991,125,0,"C_late_20s","B"
"3456","Dropout",26,2.67,2.67,2.67,1,2,1,1,1,3,2,9991,130,1,"C_late_20s","C+"
"3457","Dropout",26,2.89,2.75,2.82,0,1,1,34,0,34,0,8014,112.4,0,"C_late_20s","B-"
"3458","Enrolled",26,2.94,3.2,3.07,0,1,1,3,4,3,2,9085,144.9,0,"C_late_20s","B"
"3459","Enrolled",26,3,2.55,2.78,1,5,1,19,9,19,9,9147,119.8,0,"C_late_20s","B-"
"3460","Dropout",26,2.7,2.91,2.81,1,1,1,34,0,34,0,9147,125.3,0,"C_late_20s","B-"
"3461","Dropout",26,2.5,2.75,2.62,1,1,1,19,4,1,5,9119,118.1,0,"C_late_20s","C+"
"3462","Dropout",26,3,0,1.5,0,1,1,19,7,37,90,9085,104,0,"C_late_20s","D+"
"3463","Dropout",26,0,0,0,0,1,1,37,9,37,9,9085,100,1,"C_late_20s","F"
"3464","Dropout",26,0,0,0,1,1,1,1,5,38,6,9003,168.6,0,"C_late_20s","F"
"3465","Dropout",26,0,0,0,1,1,1,1,7,38,8,171,135.6,0,"C_late_20s","F"
"3466","Dropout",26,3,0,1.5,1,1,1,37,9,38,5,9773,107.4,0,"C_late_20s","D+"
"3467","Graduate",26,3.17,3.35,3.26,0,1,1,19,7,19,3,9991,130,0,"C_late_20s","B"
"3468","Dropout",26,0,0,0,0,1,1,6,1,27,7,9147,150,0,"C_late_20s","F"
"3469","Graduate",26,3,2.85,2.92,0,1,1,37,9,37,9,9991,160,0,"C_late_20s","B-"
"3470","Graduate",26,3.19,3.07,3.13,0,1,1,3,1,1,7,8014,100,0,"C_late_20s","B"
"3471","Graduate",26,3.33,3.62,3.48,0,1,1,1,4,19,10,9670,142.3,1,"C_late_20s","B+"
"3472","Dropout",26,3,3.3,3.15,0,1,1,19,9,37,8,8014,127.5,0,"C_late_20s","B"
"3473","Graduate",26,3.25,3.06,3.16,0,1,1,38,7,38,9,9147,121.4,1,"C_late_20s","B"
"3474","Dropout",27,2.65,2.75,2.7,0,1,1,38,9,38,9,9991,120,0,"C_late_20s","B-"
"3475","Dropout",27,3.25,3.22,3.24,0,1,1,3,2,3,2,9130,155.3,0,"C_late_20s","B"
"3476","Graduate",27,3.3,3,3.15,0,1,1,37,9,19,5,9853,102.5,0,"C_late_20s","B"
"3477","Dropout",27,3,0,1.5,0,1,1,19,3,19,4,9773,104,0,"C_late_20s","D+"
"3478","Dropout",27,0,0,0,0,1,1,19,3,1,4,9991,152,0,"C_late_20s","F"
"3479","Dropout",27,2.5,0,1.25,0,1,1,1,5,19,4,8014,102.5,1,"C_late_20s","D"
"3480","Graduate",27,3.95,3.7,3.83,0,1,1,1,9,19,9,9991,139,0,"C_late_20s","A-"
"3481","Graduate",27,2.96,3.2,3.08,0,1,1,37,7,37,8,8014,120,1,"C_late_20s","B"
"3482","Dropout",27,2.86,2.7,2.78,0,1,1,3,2,3,3,8014,135,0,"C_late_20s","B-"
"3483","Dropout",27,2.88,2.75,2.82,0,1,1,19,90,37,5,9130,130,0,"C_late_20s","B-"
"3484","Enrolled",27,3.5,3.13,3.32,0,1,1,37,151,38,161,9500,143.7,0,"C_late_20s","B+"
"3485","Dropout",27,3.5,0,1.75,1,1,1,3,4,3,4,9119,150,0,"C_late_20s","C-"
"3486","Graduate",27,3.5,3.68,3.59,1,1,1,19,3,19,9,9670,118,0,"C_late_20s","B+"
"3487","Graduate",27,3.25,2.88,3.06,1,1,1,3,2,4,2,9003,120,0,"C_late_20s","B"
"3488","Graduate",27,3.12,3.08,3.1,0,1,1,1,4,1,4,8014,150.5,0,"C_late_20s","B"
"3489","Enrolled",27,2.67,2.85,2.76,0,1,1,38,9,1,4,9991,123.2,0,"C_late_20s","B-"
"3490","Graduate",27,3.06,3.3,3.18,0,1,1,1,4,19,3,9556,110.2,0,"C_late_20s","B"
"3491","Dropout",27,2.88,2.58,2.73,1,1,1,1,4,19,8,9991,123,0,"C_late_20s","B-"
"3492","Graduate",27,3.06,3.1,3.08,1,1,1,3,2,3,2,9003,100,0,"C_late_20s","B"
"3493","Graduate",27,3.22,3.22,3.22,0,1,1,37,7,38,7,9500,130,0,"C_late_20s","B"
"3494","Graduate",27,2.75,2.79,2.77,0,1,1,37,9,11,10,8014,131.5,0,"C_late_20s","B-"
"3495","Graduate",27,3,3.41,3.2,0,1,1,38,1,38,9,9147,130,0,"C_late_20s","B"
"3496","Enrolled",27,3.15,2.92,3.04,0,1,1,1,3,38,7,9500,121.7,1,"C_late_20s","B"
"3497","Dropout",27,0,0,0,1,1,1,19,9,37,9,9119,113.8,0,"C_late_20s","F"
"3498","Graduate",27,2.86,2.77,2.82,1,1,1,1,4,19,1,9003,120,0,"C_late_20s","B-"
"3499","Enrolled",27,3.11,3.11,3.11,0,1,1,37,9,37,7,9500,130,0,"C_late_20s","B"
"3500","Dropout",27,2.5,0,1.25,1,1,1,19,9,19,9,9991,115,0,"C_late_20s","D"
"3501","Dropout",27,0,0,0,0,1,1,37,9,19,8,9500,106.2,0,"C_late_20s","F"
"3502","Dropout",27,3.06,3,3.03,0,1,1,34,0,34,0,8014,100,0,"C_late_20s","B"
"3503","Dropout",27,2.88,0,1.44,1,1,1,1,9,19,8,9003,120,0,"C_late_20s","D+"
"3504","Enrolled",27,3.8,3.5,3.65,0,1,1,43,3,3,3,9991,120,0,"C_late_20s","B+"
"3505","Graduate",27,3.68,3.54,3.61,0,1,1,1,4,19,6,9085,155.7,0,"C_late_20s","B+"
"3506","Graduate",27,3.69,3.52,3.6,0,1,1,1,4,1,4,9500,190,0,"C_late_20s","B+"
"3507","Graduate",27,3.54,3.46,3.5,1,1,1,3,5,1,9,9003,130,0,"C_late_20s","B+"
"3508","Dropout",27,0,0,0,1,1,1,19,9,1,6,9003,126.1,0,"C_late_20s","F"
"3509","Dropout",27,0,0,0,1,1,1,1,9,1,4,9003,120,0,"C_late_20s","F"
"3510","Dropout",27,0,0,0,1,1,1,3,2,19,6,9500,140,0,"C_late_20s","F"
"3511","Dropout",27,3.89,3.89,3.89,1,1,1,37,3,37,7,9500,143.8,0,"C_late_20s","A-"
"3512","Graduate",27,3.38,3.44,3.41,1,1,1,37,9,37,9,9991,140,0,"C_late_20s","B+"
"3513","Graduate",27,3.08,3.25,3.16,1,1,1,1,5,1,3,9991,120.6,0,"C_late_20s","B"
"3514","Enrolled",27,3.12,3.12,3.12,1,2,1,3,2,2,2,9991,130,0,"C_late_20s","B"
"3515","Dropout",27,0,0,0,1,1,1,19,9,1,5,9003,107.8,0,"C_late_20s","F"
"3516","Dropout",27,3.38,3.6,3.49,1,1,1,5,2,3,2,9085,140,0,"C_late_20s","B+"
"3517","Enrolled",27,3.52,3.52,3.52,1,1,1,1,9,37,9,9500,126,0,"C_late_20s","B+"
"3518","Dropout",27,0,0,0,1,1,1,19,4,6,3,9773,120,0,"C_late_20s","F"
"3519","Dropout",27,3.29,3.79,3.54,1,1,1,1,4,1,4,9119,130,0,"C_late_20s","B+"
"3520","Dropout",27,0,0,0,1,1,1,19,9,38,9,9991,102.5,0,"C_late_20s","F"
"3521","Enrolled",27,2.5,3.25,2.88,1,1,1,19,4,37,8,9147,146.4,0,"C_late_20s","B-"
"3522","Dropout",27,0,0,0,0,1,1,38,4,38,7,9003,115.6,0,"C_late_20s","F"
"3523","Graduate",27,3.5,3,3.25,0,2,1,37,192,37,192,9085,160,0,"C_late_20s","B"
"3524","Enrolled",27,2.67,2.81,2.74,1,1,1,37,1,37,1,9254,97,0,"C_late_20s","B-"
"3525","Dropout",27,0,0,0,1,1,1,1,5,19,9,9003,130,0,"C_late_20s","F"
"3526","Graduate",27,3.6,3.6,3.6,0,1,1,37,7,37,7,9500,130,0,"C_late_20s","B+"
"3527","Dropout",27,0,0,0,0,1,1,3,3,1,9,9991,154,0,"C_late_20s","F"
"3528","Dropout",27,0,0,0,0,2,1,19,4,19,4,8014,170,0,"C_late_20s","F"
"3529","Dropout",27,0,0,0,0,5,1,19,9,1,9,9003,119.4,0,"C_late_20s","F"
"3530","Dropout",27,2.62,3,2.81,0,1,1,3,4,3,2,9085,141.7,0,"C_late_20s","B-"
"3531","Dropout",27,3.67,3.25,3.46,0,5,1,19,9,38,6,9130,160,0,"C_late_20s","B+"
"3532","Dropout",27,2.9,3,2.95,1,1,1,1,4,19,5,9238,127.4,0,"C_late_20s","B-"
"3533","Enrolled",27,0,0,0,1,1,1,1,9,1,2,9119,128,0,"C_late_20s","F"
"3534","Graduate",27,3.8,3.54,3.67,1,1,1,19,5,38,5,9991,152.4,0,"C_late_20s","B+"
"3535","Graduate",27,3.99,3.99,3.99,0,5,1,37,9,38,9,9500,160,0,"C_late_20s","A-"
"3536","Dropout",27,0,0,0,0,1,1,37,9,37,7,9991,150,0,"C_late_20s","F"
"3537","Dropout",27,0,0,0,1,1,41,37,9,37,9,171,152.7,0,"C_late_20s","F"
"3538","Graduate",27,3.45,3.45,3.45,0,2,1,37,9,37,10,9500,105.7,0,"C_late_20s","B+"
"3539","Dropout",27,3.32,2.9,3.11,0,1,1,34,0,34,0,9773,103.6,0,"C_late_20s","B"
"3540","Dropout",27,2.75,2.75,2.75,0,1,1,37,0,37,0,9238,150.8,0,"C_late_20s","B-"
"3541","Dropout",27,0,0,0,1,1,1,12,5,3,2,171,100,0,"C_late_20s","F"
"3542","Dropout",27,2.75,2.67,2.71,1,1,1,34,0,34,0,9670,100,0,"C_late_20s","B-"
"3543","Dropout",27,3,2.75,2.88,1,1,1,1,4,12,3,9119,111.3,0,"C_late_20s","B-"
"3544","Dropout",27,3.12,3.58,3.35,0,1,1,37,9,37,9,8014,100,0,"C_late_20s","B+"
"3545","Enrolled",27,0,0,0,1,1,1,1,191,37,193,9003,140,0,"C_late_20s","F"
"3546","Dropout",27,0,0,0,1,1,1,38,9,37,9,9991,154.4,0,"C_late_20s","F"
"3547","Dropout",27,0,0,0,1,1,1,1,4,3,2,9991,130,0,"C_late_20s","F"
"3548","Dropout",27,3.08,3.29,3.18,1,1,1,27,3,37,3,9670,110,0,"C_late_20s","B"
"3549","Dropout",27,2.92,2.5,2.71,0,5,1,37,9,37,8,9853,118,0,"C_late_20s","B-"
"3550","Dropout",27,2.69,2.58,2.63,1,1,1,1,4,19,7,9147,110,0,"C_late_20s","C+"
"3551","Dropout",27,0,0,0,1,1,1,37,5,37,5,9991,124.3,0,"C_late_20s","F"
"3552","Dropout",27,0,0,0,0,1,1,1,4,1,10,9238,125.1,0,"C_late_20s","F"
"3553","Dropout",27,2.83,3.69,3.26,1,1,1,37,9,37,4,9254,100,0,"C_late_20s","B"
"3554","Dropout",27,0,0,0,1,1,1,34,99,34,99,9085,128.2,0,"C_late_20s","F"
"3555","Dropout",27,0,0,0,1,1,1,34,0,34,0,9500,110,0,"C_late_20s","F"
"3556","Dropout",27,0,0,0,0,5,1,1,4,1,8,9003,179.6,0,"C_late_20s","F"
"3557","Dropout",27,0,0,0,0,1,1,1,4,19,10,9500,111.8,0,"C_late_20s","F"
"3558","Dropout",27,2.62,0,1.31,0,2,1,37,9,37,9,9991,126.5,0,"C_late_20s","D+"
"3559","Enrolled",27,3.03,3,3.01,0,1,1,37,9,37,9,9085,148.2,0,"C_late_20s","B"
"3560","Graduate",27,4.04,3.67,3.86,0,1,1,3,3,2,2,9085,160,0,"C_late_20s","A-"
"3561","Dropout",27,2.75,0,1.38,1,1,1,19,9,37,7,9991,111.4,0,"C_late_20s","D+"
"3562","Dropout",27,0,0,0,0,1,1,37,9,37,9,9991,100,0,"C_late_20s","F"
"3563","Dropout",27,2.75,2.62,2.68,0,2,1,37,9,34,7,9238,139.4,0,"C_late_20s","C+"
"3564","Graduate",27,3.08,2.67,2.88,0,1,1,38,5,38,7,9991,146.2,0,"C_late_20s","B-"
"3565","Enrolled",28,2.81,2.62,2.71,0,1,1,37,9,19,7,9085,130,0,"C_late_20s","B-"
"3566","Dropout",28,0,0,0,0,1,1,34,0,34,0,9670,97,0,"C_late_20s","F"
"3567","Graduate",28,2.82,3,2.91,0,1,1,37,9,37,9,9991,146.2,0,"C_late_20s","B-"
"3568","Dropout",28,0,0,0,0,1,1,34,0,34,0,9254,110,0,"C_late_20s","F"
"3569","Dropout",28,0,0,0,0,1,1,34,0,34,0,9500,140,0,"C_late_20s","F"
"3570","Dropout",28,3,0,1.5,0,1,1,3,1,3,1,9085,130,0,"C_late_20s","D+"
"3571","Graduate",28,3.12,2.94,3.03,0,1,1,34,0,34,0,9670,100,0,"C_late_20s","B"
"3572","Graduate",28,3.63,3.75,3.69,1,1,1,19,5,19,5,9500,160,0,"C_late_20s","B+"
"3573","Enrolled",28,2.65,2.55,2.6,0,1,1,19,9,37,8,9991,150,1,"C_late_20s","C+"
"3574","Graduate",28,3.35,3.39,3.37,0,1,1,19,5,37,7,9500,134.3,0,"C_late_20s","B+"
"3575","Graduate",28,3.12,2.86,2.99,1,1,25,38,9,38,6,9085,117.2,0,"C_late_20s","B-"
"3576","Dropout",28,0,0,0,1,1,1,37,9,1,10,9003,130,0,"C_late_20s","F"
"3577","Dropout",28,0,0,0,1,1,1,19,9,38,9,9147,120,0,"C_late_20s","F"
"3578","Dropout",28,0,0,0,0,2,1,34,90,34,90,9991,111.7,0,"C_late_20s","F"
"3579","Enrolled",28,0,0,0,0,1,1,37,191,19,163,9085,129.3,0,"C_late_20s","F"
"3580","Dropout",28,2.69,2.5,2.59,0,1,1,38,9,38,9,9500,114.8,0,"C_late_20s","C+"
"3581","Dropout",28,2.92,2.88,2.9,1,1,1,34,0,34,0,9670,106,0,"C_late_20s","B-"
"3582","Dropout",28,0,0,0,1,2,1,19,9,37,5,9991,130.9,0,"C_late_20s","F"
"3583","Graduate",28,3.72,3.95,3.84,1,1,1,1,4,1,6,9003,150,0,"C_late_20s","A-"
"3584","Dropout",28,2.93,3,2.96,0,1,1,19,9,38,9,9853,122.5,0,"C_late_20s","B-"
"3585","Graduate",28,4.25,4.15,4.2,0,1,1,3,2,37,10,9500,184,0,"C_late_20s","A"
"3586","Dropout",28,3.25,0,1.62,0,1,1,34,0,34,0,9238,114,0,"C_late_20s","D+"
"3587","Dropout",28,2.75,0,1.38,0,1,1,37,0,38,5,8014,130,0,"C_late_20s","D+"
"3588","Dropout",28,2.5,0,1.25,0,1,1,37,6,37,6,9670,120,0,"C_late_20s","D"
"3589","Dropout",28,0,0,0,1,1,1,38,5,38,5,9070,117.5,0,"C_late_20s","F"
"3590","Enrolled",28,3,3.08,3.04,1,4,1,37,9,37,8,9003,150,0,"C_late_20s","B"
"3591","Graduate",28,2.5,3.1,2.8,1,1,1,37,9,37,9,9119,98.7,1,"C_late_20s","B-"
"3592","Dropout",28,3.25,2.94,3.09,0,5,1,37,9,37,7,9003,110,0,"C_late_20s","B"
"3593","Enrolled",28,2.81,3.25,3.03,0,1,1,19,5,37,5,9991,120.7,0,"C_late_20s","B"
"3594","Dropout",28,2.98,0,1.49,1,1,1,1,9,37,9,9500,100,0,"C_late_20s","D+"
"3595","Dropout",28,3.53,3.98,3.76,1,1,1,37,9,38,9,9500,138,0,"C_late_20s","A-"
"3596","Dropout",28,0,0,0,0,1,1,37,4,37,5,9500,120,0,"C_late_20s","F"
"3597","Graduate",28,3.21,3.15,3.18,0,1,1,38,9,38,9,9254,118,0,"C_late_20s","B"
"3598","Dropout",28,2.5,0,1.25,1,1,1,1,1,3,1,9147,111,0,"C_late_20s","D"
"3599","Graduate",28,3.25,3.05,3.15,1,1,1,3,3,1,4,9254,122.3,0,"C_late_20s","B"
"3600","Dropout",28,3,3.17,3.08,1,1,1,4,2,4,2,9070,120,0,"C_late_20s","B"
"3601","Dropout",28,3.77,3.75,3.76,1,1,1,38,9,38,9,9003,150,0,"C_late_20s","A-"
"3602","Graduate",28,3.26,3.08,3.17,1,1,1,1,4,2,2,9003,130,0,"C_late_20s","B"
"3603","Dropout",28,0,0,0,1,1,1,3,3,1,3,9991,120.5,0,"C_late_20s","F"
"3604","Dropout",28,0,0,0,1,1,1,19,5,1,5,9238,136.5,0,"C_late_20s","F"
"3605","Dropout",28,0,0,0,1,1,1,37,9,37,4,9119,98.6,0,"C_late_20s","F"
"3606","Graduate",28,3.38,3.38,3.38,1,1,1,38,4,37,4,9500,126.8,1,"C_late_20s","B+"
"3607","Graduate",28,3.29,3.42,3.36,1,1,1,37,0,37,0,9773,128,0,"C_late_20s","B+"
"3608","Enrolled",28,3.19,3.58,3.38,1,1,1,38,9,38,5,9991,144.8,0,"C_late_20s","B+"
"3609","Dropout",28,2.75,3,2.88,1,1,1,1,9,1,7,9991,152.1,0,"C_late_20s","B-"
"3610","Dropout",28,2.71,2.75,2.73,0,1,1,19,4,19,7,9254,123,1,"C_late_20s","B-"
"3611","Dropout",28,3.25,3,3.12,1,1,1,38,5,1,4,9773,102,0,"C_late_20s","B"
"3612","Enrolled",28,2.67,2.83,2.75,0,2,1,38,5,37,6,9991,117.3,0,"C_late_20s","B-"
"3613","Dropout",28,3.19,0,1.59,0,1,1,34,0,34,0,9853,150.2,0,"C_late_20s","D+"
"3614","Enrolled",28,3.11,3.08,3.09,0,2,105,1,9,3,2,9556,152.8,0,"C_late_20s","B"
"3615","Dropout",28,3.2,3.47,3.34,0,1,1,1,3,3,2,9853,133.7,0,"C_late_20s","B+"
"3616","Dropout",28,3.11,2.98,3.04,0,1,1,37,9,37,9,9853,130,0,"C_late_20s","B"
"3617","Enrolled",28,2.62,2.75,2.68,1,1,1,37,9,3,3,9119,137,0,"C_late_20s","C+"
"3618","Dropout",28,0,0,0,1,1,1,37,7,37,9,9991,111,0,"C_late_20s","F"
"3619","Dropout",28,2.5,2.5,2.5,1,1,1,37,9,37,9,9991,115.8,0,"C_late_20s","C+"
"3620","Dropout",28,0,2.5,1.25,1,1,1,1,4,3,1,9130,150,0,"C_late_20s","D"
"3621","Dropout",28,3,2.83,2.92,1,1,1,37,90,36,7,9085,128.2,0,"C_late_20s","B-"
"3622","Enrolled",28,3.34,3.38,3.36,0,1,1,19,5,19,6,9500,121.4,0,"C_late_20s","B+"
"3623","Enrolled",28,2.75,2.5,2.62,1,1,1,38,9,1,3,9238,124,0,"C_late_20s","C+"
"3624","Dropout",28,3,2.83,2.92,1,1,1,1,4,4,10,9991,118.1,0,"C_late_20s","B-"
"3625","Dropout",28,0,0,0,1,2,1,34,0,34,0,9130,128.2,0,"C_late_20s","F"
"3626","Dropout",28,2.57,2.65,2.61,1,1,1,12,9,12,9,9991,120,0,"C_late_20s","C+"
"3627","Enrolled",28,3.58,3.11,3.34,1,1,1,37,9,19,3,9119,123,1,"C_late_20s","B+"
"3628","Enrolled",28,3.61,3.9,3.76,0,1,1,3,4,3,2,9085,125,0,"C_late_20s","A-"
"3629","Graduate",28,2.92,3.14,3.03,0,1,1,37,9,37,6,9238,130.5,0,"C_late_20s","B"
"3630","Dropout",28,2.97,2.9,2.94,1,1,1,37,6,37,6,9003,100,0,"C_late_20s","B-"
"3631","Dropout",28,0,0,0,0,1,1,38,9,38,6,9003,138.1,0,"C_late_20s","F"
"3632","Graduate",28,3.02,3.02,3.02,0,1,1,38,9,19,4,9238,118.4,0,"C_late_20s","B"
"3633","Dropout",28,3,3,3,0,1,1,3,2,19,9,9085,110,0,"C_late_20s","B"
"3634","Graduate",28,3.43,3.29,3.36,0,1,1,3,2,19,3,9991,133.9,0,"C_late_20s","B+"
"3635","Graduate",28,3.2,2.75,2.98,0,1,1,38,9,38,7,8014,115,0,"C_late_20s","B-"
"3636","Dropout",28,0,0,0,0,1,1,37,9,37,9,9853,107.7,0,"C_late_20s","F"
"3637","Graduate",28,2.96,3.25,3.1,0,2,1,37,3,38,7,8014,134.5,0,"C_late_20s","B"
"3638","Graduate",28,3.08,3,3.04,0,1,1,38,1,37,1,9254,154,0,"C_late_20s","B"
"3639","Dropout",28,3,0,1.5,0,2,1,36,99,36,5,9085,128.2,1,"C_late_20s","D+"
"3640","Graduate",28,3.74,3.68,3.71,0,2,1,3,2,3,2,9500,115,0,"C_late_20s","A-"
"3641","Graduate",28,3,2.9,2.95,0,2,1,19,9,19,9,9991,151.4,0,"C_late_20s","B-"
"3642","Dropout",28,2.75,0,1.38,1,1,1,38,7,19,9,9147,132,0,"C_late_20s","D+"
"3643","Enrolled",28,2.91,2.75,2.83,1,1,1,38,9,19,6,9003,120,0,"C_late_20s","B-"
"3644","Enrolled",28,2.88,3,2.94,0,4,1,19,7,19,8,9991,147.9,0,"C_late_20s","B-"
"3645","Dropout",28,2.62,0,1.31,0,1,1,37,9,37,6,9991,105.3,0,"C_late_20s","D+"
"3646","Dropout",28,2.77,2.83,2.8,0,2,1,37,9,37,9,9991,103.8,0,"C_late_20s","B-"
"3647","Dropout",28,2.75,2.62,2.68,1,2,1,2,8,1,8,9130,120,0,"C_late_20s","C+"
"3648","Dropout",29,0,0,0,0,1,1,37,9,37,9,9991,109.7,0,"C_late_20s","F"
"3649","Dropout",29,2.97,2.75,2.86,1,4,1,1,5,1,5,9500,126,0,"C_late_20s","B-"
"3650","Graduate",29,3.56,3.56,3.56,0,1,1,2,1,2,1,9500,130,0,"C_late_20s","B+"
"3651","Dropout",29,3.19,2.83,3.01,0,1,1,37,9,37,10,9003,130,0,"C_late_20s","B"
"3652","Graduate",29,3.39,3.08,3.24,0,1,1,37,6,37,6,9991,124.9,0,"C_late_20s","B"
"3653","Dropout",29,2.89,3.3,3.09,0,2,1,5,2,4,0,9130,140,0,"C_late_20s","B"
"3654","Dropout",29,0,0,0,0,1,1,1,4,2,6,9085,140,0,"C_late_20s","F"
"3655","Dropout",29,2.5,0,1.25,0,1,1,37,9,38,9,9556,120,0,"C_late_20s","D"
"3656","Dropout",29,0,0,0,1,2,1,1,4,1,4,9085,120,0,"C_late_20s","F"
"3657","Dropout",29,2.86,2.89,2.88,0,1,1,37,9,37,9,9991,141,0,"C_late_20s","B-"
"3658","Dropout",29,0,0,0,1,1,1,34,0,36,90,9130,107.5,0,"C_late_20s","F"
"3659","Dropout",29,0,0,0,1,2,1,1,4,1,5,9003,156.1,0,"C_late_20s","F"
"3660","Dropout",29,0,0,0,1,1,1,3,3,34,0,9130,120,0,"C_late_20s","F"
"3661","Dropout",29,0,0,0,1,1,1,1,90,38,90,9119,143.4,0,"C_late_20s","F"
"3662","Dropout",29,0,0,0,1,1,1,37,3,38,7,9119,96.7,1,"C_late_20s","F"
"3663","Graduate",29,2.94,2.6,2.77,0,4,1,37,9,37,3,8014,131,1,"C_late_20s","B-"
"3664","Graduate",29,3.86,3.83,3.84,0,2,1,38,9,37,9,9003,144,0,"C_late_20s","A-"
"3665","Dropout",29,2.67,3.7,3.18,0,2,1,19,9,37,7,9147,101,0,"C_late_20s","B"
"3666","Graduate",29,3,3.5,3.25,1,1,1,38,4,37,8,8014,95.5,0,"C_late_20s","B"
"3667","Graduate",29,4.03,3.38,3.7,1,2,1,37,9,37,9,9003,155.8,0,"C_late_20s","A-"
"3668","Graduate",29,3.8,3.8,3.8,1,2,1,37,9,37,9,9991,168,0,"C_late_20s","A-"
"3669","Graduate",29,3.15,3.34,3.24,0,1,1,34,99,34,99,9238,131.9,1,"C_late_20s","B"
"3670","Dropout",29,3.58,3.5,3.54,0,1,41,1,9,1,9,9003,100,0,"C_late_20s","B+"
"3671","Dropout",29,2.75,3.38,3.06,1,1,1,3,2,5,2,9991,135.8,0,"C_late_20s","B"
"3672","Dropout",29,0,0,0,1,1,1,34,0,34,0,8014,97.5,0,"C_late_20s","F"
"3673","Dropout",29,4.08,3.9,3.99,0,1,1,3,2,3,2,9853,132.9,0,"C_late_20s","A-"
"3674","Dropout",29,3,2.62,2.81,0,1,1,34,0,34,0,8014,100,0,"C_late_20s","B-"
"3675","Dropout",29,3.12,0,1.56,1,1,1,37,9,37,7,8014,122,0,"C_late_20s","D+"
"3676","Enrolled",29,4.12,3.45,3.79,1,1,1,3,4,2,6,9773,133.4,0,"C_late_20s","A-"
"3677","Dropout",29,4.5,3.33,3.92,1,1,1,1,4,19,5,9130,120,0,"C_late_20s","A-"
"3678","Dropout",29,0,0,0,1,1,1,1,9,37,8,9003,130,0,"C_late_20s","F"
"3679","Dropout",29,2.92,2.71,2.82,1,1,1,1,4,19,10,9003,114,0,"C_late_20s","B-"
"3680","Dropout",29,2.81,2.95,2.88,1,2,1,37,9,19,9,9991,141.4,0,"C_late_20s","B-"
"3681","Dropout",29,0,0,0,1,2,1,37,90,37,90,9085,110,0,"C_late_20s","F"
"3682","Enrolled",29,2.89,2.97,2.93,0,1,1,3,2,2,2,9070,115.9,0,"C_late_20s","B-"
"3683","Graduate",29,3.19,3.36,3.28,0,1,1,37,9,37,7,8014,114.9,0,"C_late_20s","B"
"3684","Enrolled",29,0,0,0,1,4,1,37,9,37,9,9991,127.6,0,"C_late_20s","F"
"3685","Dropout",29,3.25,0,1.62,0,1,1,6,0,6,4,9130,119.1,0,"C_late_20s","D+"
"3686","Dropout",29,0,0,0,1,1,1,1,4,1,4,8014,107.5,0,"C_late_20s","F"
"3687","Dropout",29,3.83,3.85,3.84,0,2,1,19,1,19,4,9085,130,0,"C_late_20s","A-"
"3688","Dropout",29,0,0,0,1,1,1,19,9,19,5,9003,100,0,"C_late_20s","F"
"3689","Graduate",29,4.28,3.89,4.08,1,1,1,3,6,3,2,9003,130,0,"C_late_20s","A"
"3690","Graduate",29,3.15,3.17,3.16,0,2,1,37,9,19,4,9003,140,0,"C_late_20s","B"
"3691","Dropout",29,0,0,0,1,1,1,37,9,37,9,9147,140,0,"C_late_20s","F"
"3692","Dropout",29,3.08,0,1.54,0,2,1,37,9,37,9,9147,96,0,"C_late_20s","D+"
"3693","Enrolled",29,2.62,2.58,2.6,0,1,1,37,9,37,8,9991,122.5,0,"C_late_20s","C+"
"3694","Graduate",29,2.79,2.84,2.82,0,1,1,19,3,19,4,9853,135,0,"C_late_20s","B-"
"3695","Enrolled",29,2.85,2.56,2.7,0,1,1,37,9,37,9,9991,124.6,0,"C_late_20s","B-"
"3696","Dropout",29,0,0,0,1,1,1,37,5,37,1,9254,126,0,"C_late_20s","F"
"3697","Dropout",29,3.5,0,1.75,1,4,1,37,9,37,7,9670,130,1,"C_late_20s","C-"
